date,user_id,message
2022-01-04 09:29:00,28firefighter,"['\nDid the actual math this morning.', ""Local dealer is offering me $500 under invoice to order a new 4xE. Assuming December rates, I'd be looking at $564 at sign and $564 a month including tax, everything."", ""If I used a broker, I'd be looking at roughly 8-9% discount, but would need to add the higher doc fee of $499, broker fee of $499, and shipping of $1000-$1500, which adds $2k-$2500 back to the price. On the low end it'd save me $350 and on the high end, it would actually cost me $900 more."", 'Makes no sense.', 'Assuming I conservatively flipped my current 4xE and cleared $10k profit, the $200/month higher price would eat up about $7200 of it....', 'Only way I could see this making sense for my time is if:', '(1) They could give me a fairly high trade value and figure out how to offset the tax on the lease, which IS technically a think here.', '(2) Doing a 1 Pay to reduce the interest.', 'If both of those landed in my favor my effective monthly would be about $409. ']"
2022-01-04 10:37:00,xwesx,"['\n', '\nMy son has done this a few times now. He has this nifty electronics tool kit called ""ifixit"" that has a whole array of very nice options in it, and he makes thorough use of it on a regular basis! ', ""I'm surprised that the process took so long, "", ' . It seems like anymore you can just link the two devices and the new one will duplicate what is on the old unit. I think that mine took about 30 minutes, tops. ']"
2022-01-04 10:39:00,stickguy,"['\nThe guy in the store used to do that for you. Now they want to mail the new one to you, and make you set it up yourself. ']"
2022-01-04 10:40:00,28firefighter,"['\nI suspect my transfer issues were unique to me; I use an authentication app to centralize all my personal logins with two factor authentication, so I needed to move that over. I also had to move over all of my work stuff (email, Slack, apps, etc. ) one-by-one while sitting in front of my work computer authorizing them. ']"
2022-01-04 10:41:00,kyfdx,"['\n', ""\nIf I go to the store (1.5 miles away), they don't have stock there. They have a 3rd party that hand delivers the phone to your house, and does all the set-up, there. Works great! ""]"
2022-01-04 10:45:00,xwesx,"['\n', ""\nYeah, I will admit that the 2-factor authentication thing didn't play nice with me. I still haven't sorted it all out; I know that Google 2-factor is completely broken. It thinks it is working, but the codes I get are not accepted on the other end. "", ' ']"
2022-01-04 10:46:00,stickguy,"['\nSupply shortages are annoying. Turns out I forgot to order the spray in bed liner (only realized when it wasn’t there),though that’s likely why it got built so quickly. That was very limited availability. And I took the tonneau cover off the order for the same reason.', 'But, poking around, at least the covers can be found. Very limited stocks do depending on the day, might wait a while or take a 2nd choice. But a PU without a cover is much less useful!', 'And drop in liners just don’t exist. So it’s either pay a lot more for a spray in, or just run with painted metal and hope it doesn’t scratch. ', 'If I wasn’t possibly flipping in 6 months would be an easy decision! I just don’t want to put the cover on then decide to do a liner since it has to come back off. At least the cover can be removed and transferred over if a new truck appears. ']"
2022-01-04 10:48:00,ab348,"['\nThe factory spray-in liner is cheaper than the local places? Surprising, most of that kind of stuff is the reverse of that. ']"
2022-01-04 10:50:00,xwesx,"[""\nMy... stepfather?... has a newer F150 and he was waiting on a spray-in liner (Salem, OR, area). Six months in, with the vendor citing supply chain issues, he happened to be at another company and saw them doing a spray-in liner while he was picking up some heavy equipment parts. He inquired, and they said they could squeeze him in the next day. I don't recall the name of the liner, but it turned out beautifully and seems quite durable. $600."", 'When I asked the cost, he said, ""six."" I replied, ""Six thousand?! I\'m not sure it\'s worth it."" He laughed and said, ""No, $600! Are you kidding me? I\'m not made of money."" ']"
2022-01-04 10:54:00,stickguy,"['\n', '\nIt’s actually about $30 more to do it local. But they might do a better job. Ford farms it out to a supplier near the plant who seems to go for speed not top quality work! Drop in liners are more from Ford. If they could be had. ']"
2022-01-04 11:59:00,nyccarguy,"['\n', '\n', '\n']"
2022-01-04 12:24:00,rayainsw,"['\nI see BMW did ok last year:', '""2021 BMW Deliveries Increase 20.8% vs 2020.""', '- Ray', 'In spite of everything... ']"
2022-01-04 12:52:00,cdnpinhead,"['\nP. T. Barnum was prescient, as well as right. ']"
2022-01-04 13:19:00,stickguy,"['\n', '\n', '\n', 'I may be frugal, but I ain’t that cheap! Though with a tonneau on, spreading out some moving blankets could work! I just hate seeing scratches in the bed. ', 'I will probably break down and pay for the spray option. Definitely can’t transfer that though! I don’t have to do it immediately. Still searching for a cover that I will have the liner place throw on when they are done because I’m feeling lazy. ']"
2022-01-04 13:24:00,Michaell,"['\nFWIW, the RV on the Frontier S Crew 4x4 is now 99% for 18 months, 10,000 miles. ']"
2022-01-04 13:28:00,stickguy,"['\n', '\nThat is nuts. If you get a small discount, your residual will be higher than purchase price!', 'Motor trend arrived yesterday. Had their truck of the year results. Frontier was an also ran. They pretty much panned it.', 'Maverick finished 2nd though!', 'Drove around some more today. Really drives nice for a truck. ']"
2022-01-04 13:28:00,Michaell,"['\n', '\nMF got bumped to .00227, however. ', 'My guess is that as soon as the production issues are resolved, the 18 month term and the super high residual will go away. ']"
2022-01-04 13:30:00,stickguy,['\nCan you do a 1 pay? That would leave about $350 depreciation + fees if not paying interest! ']
2022-01-04 13:33:00,Michaell,"['\n', ""\nDon't think that is available from NMAC."", 'Yes, the rent charge is roughly 8x the depreciation, with that MF, assuming $35K MSRP and selling price. ']"
2022-01-04 13:34:00,mjfloyd1,"['\n', '\n', ' would just put some shadow line front grilles on. Buck tooth problem hidden. ', ' ']"
2022-01-04 13:35:00,qbrozen,"['\n', '\n']"
2022-01-04 13:37:00,stickguy,"['\nI have a tarp and blanket stowed under the back seat. But for now, just not putting anything back there!', 'I feel bad enough that it got dirty today from road spray. ']"
2022-01-04 14:58:00,qbrozen,"['\n', '\n', '\n']"
2022-01-04 15:11:00,corvette,"['\n', '\n', '\n']"
2022-01-04 16:22:00,oldfarmer50,"['\n', '\nI may be frugal, but I ain’t that cheap! Though with a tonneau on, spreading out some moving blankets could work! I just hate seeing scratches in the bed. ', 'I will probably break down and pay for the spray option. Definitely can’t transfer that though! I don’t have to do it immediately. Still searching for a cover that I will have the liner place throw on when they are done because I’m feeling lazy. ', 'In the old days we used sheets of plywood. ']"
2022-01-04 16:44:00,stickguy,['\none problem with that is there are tie down hooks on the bed floor. so anything that goes in has to accommodate those. Plus if you just do the bed the sides get all nicked up. ']
2022-01-04 16:47:00,corvette,"[""\nIt's irritating, for sure, but I doubt it will affect resale that much, since the dealer you trade it in to can just spray a liner over top of the scratches, or throw in a drop-in to cover them up, both for about the same cost. ""]"
2022-01-04 18:06:00,ab348,"['\nWe should start a poll here on who thinks ', ' will flip the Maverick he currently has or if he will fall in love with it and keep it. Put me in the latter group.  ']"
2022-01-04 18:16:00,stickguy,"[""\nI hope I don't have to pick a side... ""]"
2022-01-04 18:27:00,Sandman6472,"[""\nMy co-workers new 2022 Nissan Frontier due in now by mid-January. He was told by the 25th, then the 3rd and now it's mi-January. He got black over black cloth and looks nice as we a few at work today just off the trailer. They had black, white, grey & red...the red looked great but the grey was nice to. He got the 4-door and he's pretty excited for it to come in. He's been car-less since mid-March after selling his Nissan Versa base model to Carvana. It's been a hassle but his mom drives him around a lot or he takes her car. I was driving him home at night as he lives somewhat close but now, not so much. He'd always throw some cash my way which I really didn't want to accept but he somehow put it in my car where I'd find it later. He just felt bad which I told him was silly as he'd do the same for me if I were in that same position. ""]"
2022-01-04 18:32:00,Sandman6472,"[""\nAlready am tapped to work next Sunday which is fine with me, the extra $ is nice to get and makes up some of the difference of the income I was getting from Toyota. Still was the right decision to leave, just more that I had anticipated truthfully. I knew I could do it & showed them that even a partially disabled older guy can still get it done. But so much happier since I left as never felt like I fit in. Luckily, my Enterprise gig is so great and all could ever want from a part tie job! And now getting that fourth day is just perfect I'd say. So glad I didn't take the lead driver job as I just want to drop of the cars & not have to take any kind of heavier work than that. ""]"
2022-01-04 19:25:00,oldfarmer50,"['\n', '\nWhat are you planning, hauling bricks to the country club? ']"
2022-01-04 20:02:00,jmonroe1,"['\n', '\n', '\n', '\n', '\n', '\n', '\n']"
2022-01-04 20:27:00,Michaell,"['\nMy dad used his ‘70 Chevy C-10 as a real pickup. He worked construction as a side gig from his FD job, so he was always hauling tools and lumber in it. ', 'I remember once we drove to Santa Barbara airport to pick up some fresh king crab legs flown in from Alaska. Two big boxes for an event he was planning at the Elks Club.', 'He owned a 17’ bass boat and towed it to the lake on his days off during the week. ', 'And, of course, we kids got to ride in the back on occasion. ', 'That bed was scratched up quite a bit. ']"
2022-01-04 21:16:00,nyccarguy,"['\n', '\n']"
2022-01-04 21:17:00,stickguy,"['\nwill the Jeep dealer take it? ', 'Any update on the Wrangler? Did the damage get fixed or is a new one on the way? ']"
2022-01-04 22:30:00,xwesx,"['\n', ""\nThat's the truth, too! I've used my '69 C20 harder than any dozen trucks combined, and one might never even know it just by looking at it. Trucks were (and still are, as much as I hate to admit it with all their creature comforts included) built to work hard and keep on working. I want to keep mine in the best reasonable shape, but I also think it is a little bit of a shame to finally retire it from the working life it has known for the past 24 years (prior to that, it was strictly an RV for its first couple years, then a lawn ornament until 1997). ""]"
2022-01-05 04:18:00,sb55,"['\n', ' ', 'Make yourself a template from paper or cardboard, then transfer the pattern to a piece of plywood or heavy rubber/plastic carpet protector (usually sold in rolls at home centers). Probably lighter weight than the heavy duty ones, so probably best used under a cover. ']"
2022-01-05 04:38:00,explorerx4,"['\nTruck are more fun when they are beat up a bit.', ""Back in the 80's we picked up a 100 lb block of ice for a party."", 'When going around a corner it slid and banged around in the bed.', 'Decided to do a few more corners, so the ice was about 80 lbs by the time we arrived at the party. ', ' ']"
2022-01-05 06:30:00,benjaminh,"[""\nI personally wouldn't worry about a few scratches in the bed of a Maverick. Trucks are made for work. In this market a few scratches in the bed of a truck won't affect resale value imho. What might you be moving that would scratch it particularly anyway? You could always just put a blanket or tarp down when you're moving things that might scratch, and then tie the stuff down. ""]"
2022-01-05 07:02:00,dad23,"[""\nI used some extra carpet turned upside down when hauling stuff around, don't recall ever scratching the sides of the bed."", ""On a truck related note, one of the boys reminded me that we got the Tacoma a year ago today. It's hard to believe we still haven't made it to the first oil change, still under 5,000 miles... ""]"
2022-01-05 07:28:00,oldfarmer50,"['\n', '\n', '\n', '\n', '\n', '\n', '\n', 'My pick ups were always work trucks and we’re never babied. My F-150 was beat up when I bought it and went down hill from there. No wash, no wax no cleaning until it was full of trash. ', 'I did get a bed liner installed on my Toyota that I bought new because the metal was so thin I was afraid it would puncture if I threw something heavy in there. As it turned out, the truck rusted so badly that eventually the bed liner was the only thing left. ']"
